Id,Date,Product,Quantity,UnitPrice
2967,17/11/2022,Chicken,25,27104,82
2968,21/09/2022,Salad,2,13094,61
2969,02/04/2018,Keyboard,83,17976,16
2970,28/05/2021,Ball,26,37700,95
2971,19/11/2020,Chicken,89,27590,17
2972,04/07/2021,Shirt,73,18253,52
2973,25/02/2023,Soap,85,35513,85
2974,06/03/2022,Tuna,79,35288,09
2975,10/12/2020,Hat,62,34631,46
2976,11/02/2021,Hat,60,23099,80
2977,02/08/2024,Shirt,89,35917,81
2978,16/01/2023,Towels,93,37422,74
2979,27/01/2024,Car,11,8150,18
2980,24/04/2022,Bike,37,16537,41
2981,21/01/2021,Pizza,93,24787,00
2982,04/09/2018,Cheese,24,27065,49
2983,29/09/2021,Keyboard,79,39168,19
2984,18/07/2020,Computer,53,23088,55
2985,28/12/2020,Salad,12,22040,09
2986,30/08/2019,Chicken,4,19961,29
2987,28/04/2019,Gloves,21,9890,64
2988,01/06/2019,Pants,95,28640,45
2989,09/03/2019,Soap,62,48967,05
2990,29/06/2019,Sausages,49,10439,01
2991,12/08/2018,Keyboard,62,14044,49
2992,02/01/2024,Cheese,70,43400,70
2993,22/07/2024,Bacon,11,22195,54
2994,18/06/2021,Soap,36,7302,50
2995,18/04/2021,Cheese,32,34125,52
2996,03/01/2024,Gloves,85,7666,69
2997,20/01/2019,Pants,82,31374,93
2998,22/03/2018,Chips,22,11953,68
2999,09/01/2023,Shirt,11,23732,12
3000,27/03/2019,Keyboard,77,48585,79
3001,16/01/2023,Tuna,90,27735,47
3002,27/04/2018,Bike,10,1352,10
3003,26/03/2018,Salad,66,10490,48
3004,04/09/2023,Chips,90,15655,40
3005,22/11/2019,Chair,15,32171,43
3006,29/02/2024,Hat,4,34264,25
3007,17/07/2020,Shirt,76,24315,85
3008,26/01/2018,Mouse,44,36628,55
3009,01/05/2018,Shirt,4,35133,21
3010,06/06/2022,Bike,10,30013,00
3011,17/04/2018,Ball,46,9067,99
3012,25/11/2019,Cheese,78,21296,52
3013,20/11/2021,Car,91,13460,86
3014,27/01/2022,Sausages,48,2624,72
3015,17/02/2024,Hat,76,47995,02
3016,10/10/2021,Fish,26,46872,57
3017,30/11/2018,Bike,67,22481,97
3018,19/02/2020,Sausages,34,30435,52
3019,15/01/2020,Fish,39,44255,28
3020,19/12/2021,Car,66,48142,13
3021,10/12/2022,Tuna,30,43698,76
3022,28/03/2023,Fish,89,34591,65
3023,13/09/2020,Cheese,63,14112,78
3024,25/08/2024,Pizza,88,4866,37
3025,21/06/2019,Salad,34,9356,70
3026,29/08/2020,Bacon,82,2598,44
3027,11/08/2024,Pizza,17,33427,62
3028,02/02/2024,Keyboard,44,27389,70
3029,16/01/2021,Ball,28,12171,35
3030,25/11/2023,Chips,73,33008,69
3031,26/04/2024,Gloves,30,6829,16
3032,08/09/2022,Soap,59,32881,18
3033,01/08/2020,Pants,5,38911,59
3034,19/09/2021,Fish,7,10464,88
3035,23/08/2018,Shoes,76,16403,93
3036,07/02/2022,Ball,99,107,62
3037,12/01/2024,Ball,56,26915,06
3038,02/03/2021,Chicken,83,23532,49
3039,08/09/2024,Tuna,74,15388,84
3040,13/09/2018,Table,58,43868,87
3041,26/04/2018,Shirt,3,22410,57
3042,16/07/2024,Chair,68,29633,22
3043,06/01/2018,Shoes,89,20758,74
3044,13/02/2022,Bacon,92,11344,56
3045,06/02/2018,Chicken,88,31133,93
3046,26/09/2022,Salad,4,14691,64
3047,26/09/2024,Pants,99,6581,25
3048,07/01/2022,Car,58,28421,40
3049,04/01/2021,Salad,12,13262,07
3050,25/01/2023,Ball,87,46495,50
3051,03/05/2023,Pizza,13,38262,00
3052,10/05/2024,Fish,83,6732,85
3053,22/06/2021,Hat,76,49525,39
3054,31/03/2020,Mouse,52,146,89
3055,15/03/2023,Car,41,14784,73
3056,27/10/2023,Chips,30,40047,07
3057,20/10/2023,Salad,6,13944,44
3058,28/01/2021,Computer,93,31012,04
3059,10/06/2021,Mouse,29,40400,25
3060,03/10/2022,Mouse,31,3415,71
3061,30/07/2023,Keyboard,61,48977,28
3062,24/04/2024,Towels,89,29347,52
3063,15/12/2022,Shoes,78,44383,31
3064,24/09/2019,Sausages,8,43933,55
3065,05/12/2021,Hat,39,18742,51
3066,19/09/2023,Mouse,10,47602,74
3067,22/09/2022,Mouse,91,7464,74
3068,24/06/2018,Table,98,17909,52
3069,12/01/2021,Pants,50,22251,06
3070,11/06/2019,Chips,35,49204,55
3071,13/12/2022,Shirt,59,31386,94
3072,02/02/2019,Table,42,8852,55
3073,11/01/2023,Shoes,96,12651,17
3074,18/10/2019,Table,20,19665,49
3075,12/02/2018,Computer,65,5595,59
3076,14/07/2024,Chair,36,10803,36
3077,31/07/2018,Bike,35,14396,54
3078,25/03/2019,Tuna,43,9665,80
3079,23/12/2021,Salad,1,1735,53
3080,16/03/2024,Pizza,81,43692,12
3081,27/12/2023,Fish,83,42217,39
3082,01/12/2018,Sausages,77,30726,70
3083,12/09/2022,Shirt,67,29966,36
3084,21/03/2022,Ball,81,35452,84
3085,25/01/2018,Tuna,18,17688,78
3086,08/05/2024,Car,67,7633,44
3087,14/07/2022,Towels,33,20735,06
3088,12/02/2022,Computer,67,36265,28
3089,13/04/2024,Mouse,61,49484,04
3090,19/01/2018,Car,11,37316,22
3091,07/05/2021,Car,69,3584,65
3092,13/04/2023,Chicken,75,44556,77
3093,19/03/2021,Computer,31,3280,12
3094,17/03/2018,Gloves,58,30272,82
3095,24/10/2018,Fish,16,3131,49
3096,30/12/2021,Mouse,57,42289,99
3097,10/06/2019,Keyboard,29,13670,69
3098,07/07/2022,Towels,30,10004,84
3099,11/09/2019,Salad,86,21319,33
3100,15/07/2020,Shoes,30,17968,86
3101,30/07/2018,Bike,5,23181,05
3102,31/03/2023,Fish,46,43958,63
3103,20/03/2018,Towels,61,19669,88
3104,16/08/2021,Soap,55,15504,11
3105,18/05/2024,Hat,34,49273,03
3106,02/12/2019,Computer,19,15843,93
3107,28/06/2024,Salad,47,42290,40
3108,10/08/2022,Gloves,32,21644,57
3109,15/01/2022,Shoes,14,49492,30
3110,19/01/2018,Mouse,58,14262,79
3111,01/04/2024,Computer,16,37745,35
3112,20/08/2019,Shoes,38,2023,25
3113,01/01/2023,Sausages,86,41679,21
3114,20/04/2018,Chips,8,34050,67
3115,25/01/2022,Ball,45,38652,63
3116,20/12/2024,Ball,51,6146,66
3117,21/04/2024,Gloves,57,47539,13
3118,19/04/2022,Pants,90,35240,59
3119,13/10/2024,Mouse,30,37562,04
3120,10/06/2023,Gloves,77,4904,17
3121,27/12/2019,Chair,57,37885,70
3122,02/12/2021,Sausages,29,29855,60
3123,14/09/2021,Tuna,7,3823,71
3124,16/01/2023,Hat,75,18734,16
3125,16/12/2018,Shirt,6,3694,08
3126,11/02/2022,Chair,1,29681,87
3127,21/10/2022,Gloves,24,1766,67
3128,29/03/2024,Bacon,96,37752,85
3129,13/04/2022,Mouse,21,38877,20
3130,05/05/2024,Computer,84,12542,57
3131,04/04/2022,Chips,12,48006,42
3132,15/02/2024,Table,20,30192,67
3133,25/06/2019,Soap,63,38223,30
3134,24/09/2019,Keyboard,60,45768,70
3135,19/10/2019,Hat,100,27453,57
3136,09/07/2020,Shirt,68,46689,65
3137,07/05/2024,Towels,51,13657,41
3138,27/02/2023,Ball,25,49739,43
3139,01/10/2021,Cheese,76,19828,94
3140,05/03/2020,Towels,16,42429,17
3141,25/11/2018,Ball,72,27435,56
3142,15/03/2024,Chair,88,6071,29
3143,30/03/2020,Table,10,13021,61
3144,26/02/2023,Pizza,8,21789,33
3145,15/03/2018,Computer,22,14606,46
3146,10/12/2018,Computer,65,49775,12
3147,27/09/2018,Keyboard,26,32883,18
3148,13/08/2020,Mouse,86,34999,14
3149,17/01/2023,Chicken,78,17042,68
3150,19/02/2021,Ball,47,1563,20
3151,28/08/2022,Chair,48,41128,68
3152,11/06/2021,Pants,85,7534,65
3153,07/06/2018,Towels,62,41462,03
3154,31/03/2020,Ball,42,10556,47
3155,06/04/2019,Table,36,15855,40
3156,21/09/2023,Sausages,73,26675,29
3157,02/08/2018,Pants,8,25164,52
3158,31/12/2018,Cheese,7,18708,48
3159,14/11/2019,Keyboard,77,32704,53
3160,24/08/2022,Car,1,6777,47
3161,25/07/2020,Gloves,94,6060,22
3162,25/09/2020,Tuna,44,10169,56
3163,14/03/2022,Chips,31,30429,02
3164,24/07/2023,Keyboard,96,4137,62
3165,30/01/2024,Chair,63,14007,60
3166,26/12/2020,Pants,64,39159,63
3167,26/09/2023,Chair,31,20884,18
3168,28/04/2023,Pants,58,35034,91
3169,20/11/2020,Gloves,89,31445,45
3170,01/10/2021,Table,91,18628,33
3171,31/03/2022,Hat,78,33518,35
3172,03/03/2019,Ball,41,10729,55
3173,01/02/2024,Keyboard,1,37946,20
3174,24/05/2022,Hat,39,29863,81
3175,15/05/2018,Bike,39,28396,11
3176,27/04/2018,Chips,62,2488,13
3177,14/01/2019,Cheese,74,19671,63
3178,28/04/2022,Hat,67,2535,41
3179,03/03/2024,Computer,82,25781,29
3180,17/11/2020,Keyboard,72,25771,36
3181,02/04/2022,Keyboard,5,23685,19
3182,09/12/2018,Tuna,96,28257,00
3183,15/06/2022,Shoes,68,1613,63
3184,03/04/2020,Chicken,50,31863,20
3185,06/06/2021,Pizza,41,28842,14
3186,27/07/2018,Ball,49,17296,36
3187,27/02/2020,Hat,21,44343,67
3188,20/04/2020,Tuna,99,25411,71
3189,03/07/2018,Pants,43,19736,45
3190,24/09/2018,Chair,21,37863,28
3191,17/12/2022,Chicken,22,45228,99
3192,28/05/2022,Tuna,61,2507,54
3193,29/09/2021,Bike,63,18465,57
3194,26/11/2018,Keyboard,80,11388,91
3195,03/08/2018,Chips,51,47144,79
3196,13/09/2021,Shoes,89,17219,41
3197,21/07/2018,Bike,98,47736,09
3198,20/06/2019,Cheese,96,49911,03
3199,12/11/2019,Shirt,60,5200,55
3200,22/04/2021,Cheese,35,3410,86
3201,29/06/2020,Bike,93,10754,23
3202,23/05/2018,Bike,59,2105,03
3203,29/06/2024,Computer,61,38869,62
3204,13/01/2021,Chair,65,30193,62
3205,10/05/2021,Soap,23,1676,11
3206,25/09/2023,Hat,54,17939,07
3207,15/09/2022,Chicken,27,27476,57
3208,27/07/2023,Cheese,87,37502,14
3209,27/07/2023,Pants,31,18503,55
3210,23/12/2023,Hat,62,22822,50
3211,30/09/2023,Hat,1,10683,42
3212,20/11/2018,Car,40,24417,17
3213,31/03/2018,Cheese,50,7854,32
3214,27/06/2018,Salad,70,32903,46
3215,21/08/2019,Gloves,12,18470,16
3216,01/04/2018,Mouse,100,24930,85
3217,09/02/2024,Pizza,5,32613,73
3218,30/05/2021,Soap,74,25462,39
3219,11/05/2019,Chair,18,29533,50
3220,12/10/2018,Bacon,97,33394,75
3221,16/02/2024,Bacon,53,37513,77
3222,16/12/2021,Hat,27,40791,10
3223,10/12/2022,Shirt,10,27908,59
3224,26/02/2022,Shirt,98,21934,76
3225,24/03/2024,Pizza,92,48250,25
3226,24/05/2020,Ball,55,24203,84
3227,11/08/2024,Towels,65,26050,53
3228,01/10/2022,Chicken,10,23340,46
3229,09/12/2021,Chair,4,24066,54
3230,19/09/2018,Towels,81,16848,93
3231,07/12/2024,Fish,96,46074,82
3232,12/03/2019,Chair,64,31364,59
3233,13/12/2018,Chips,92,22518,62
3234,27/08/2018,Chips,91,31851,71
3235,22/09/2018,Sausages,64,33314,99
3236,04/11/2024,Bike,14,6438,24
3237,13/12/2019,Keyboard,81,17995,66
3238,06/03/2024,Bacon,98,44520,62
3239,16/02/2021,Shirt,53,28683,83
3240,12/04/2019,Towels,30,24505,38
3241,05/08/2018,Gloves,17,40967,65
3242,27/09/2021,Bacon,56,4079,24
3243,20/08/2021,Bike,83,1017,42
3244,24/11/2018,Hat,76,49509,66
3245,25/11/2024,Computer,27,18927,40
3246,05/11/2024,Table,78,23025,22
3247,16/05/2021,Computer,36,43583,95
3248,05/01/2021,Ball,67,12616,27
3249,31/01/2022,Car,21,1689,84
3250,15/09/2022,Shirt,15,31690,08
3251,19/11/2024,Mouse,73,25719,33
3252,21/05/2020,Bacon,70,30960,35
3253,16/07/2018,Gloves,7,22151,10
3254,21/08/2021,Soap,96,31972,30
3255,09/04/2019,Bacon,14,603,37
3256,10/07/2022,Pants,79,29525,03
3257,03/01/2020,Tuna,55,38186,71
3258,30/05/2018,Computer,36,40864,70
3259,04/09/2018,Chair,95,24553,73
3260,12/11/2023,Chair,51,42453,87
3261,27/12/2021,Cheese,18,26488,40
3262,13/06/2022,Ball,73,39865,17
3263,21/08/2019,Pants,11,48237,50
3264,08/12/2021,Table,4,37829,51
3265,26/08/2020,Sausages,49,6087,52
3266,11/11/2019,Fish,22,38452,45
3267,03/05/2023,Car,66,49484,87
3268,06/10/2020,Computer,87,30317,24
3269,23/10/2024,Pizza,32,20537,17
3270,20/09/2023,Pizza,32,33408,65
3271,18/03/2019,Gloves,62,13480,00
3272,16/08/2024,Salad,4,46033,55
3273,30/08/2023,Salad,52,43682,46
3274,19/08/2019,Salad,56,25943,48
3275,07/05/2023,Table,16,20781,56
3276,15/02/2023,Gloves,39,13626,85
3277,22/11/2024,Towels,29,30371,11
3278,10/12/2022,Bike,38,11990,51
3279,29/09/2023,Bike,90,45908,41
3280,12/11/2019,Car,86,24546,17
3281,19/07/2024,Cheese,48,34865,38
3282,04/12/2020,Tuna,56,1496,83
3283,08/11/2022,Chair,72,49456,78
3284,16/02/2024,Chicken,74,10821,05
3285,30/05/2018,Hat,9,19845,50
3286,16/11/2021,Keyboard,87,33426,40
3287,15/06/2021,Ball,13,33682,68
3288,03/12/2023,Shoes,23,37130,28
3289,19/07/2019,Shoes,51,12759,95
3290,26/04/2021,Bacon,95,10983,40
3291,04/05/2024,Gloves,51,29289,55
3292,27/11/2024,Bacon,78,29415,75
3293,04/04/2024,Gloves,30,37513,32
3294,05/03/2018,Chips,78,17317,84
3295,06/09/2022,Chair,11,4307,49
3296,30/06/2023,Mouse,92,43621,97
3297,13/07/2018,Chair,31,3903,36
3298,26/10/2019,Bacon,47,49486,90
3299,21/11/2018,Sausages,57,7955,75
3300,01/08/2024,Table,1,43050,64
3301,17/01/2019,Chicken,36,34442,69
3302,10/12/2021,Keyboard,77,30444,32
3303,27/11/2022,Shirt,66,46142,42
3304,23/08/2018,Keyboard,56,36473,81
3305,09/04/2022,Computer,27,47720,98
3306,01/07/2019,Tuna,4,23512,27
3307,11/12/2022,Ball,33,29901,37
3308,15/08/2018,Sausages,25,9992,81
3309,12/04/2022,Shirt,92,20717,25
3310,27/05/2020,Pants,83,20038,70
3311,07/06/2021,Ball,79,22120,17
3312,11/06/2022,Bacon,1,9841,95
3313,02/10/2018,Hat,70,49989,06
3314,14/12/2018,Ball,41,36883,55
3315,28/02/2021,Fish,69,5417,10
3316,24/09/2018,Chips,55,48590,28
3317,12/09/2021,Chips,51,27472,62
3318,19/01/2024,Fish,99,41307,84
3319,11/08/2019,Cheese,43,12714,88
3320,01/09/2023,Soap,16,16750,75
3321,04/11/2018,Bacon,72,37930,38
3322,12/07/2021,Chicken,31,42353,77
3323,10/01/2018,Bike,49,21597,11
3324,20/02/2023,Chair,54,48170,22
3325,29/03/2022,Tuna,37,48913,26
3326,09/07/2019,Chips,63,24946,62
3327,22/05/2022,Car,98,1486,14
3328,17/08/2022,Fish,10,44337,90
3329,16/10/2021,Cheese,58,35218,79
3330,21/03/2019,Chips,63,16513,20
3331,07/03/2023,Gloves,49,49306,43
3332,17/06/2021,Towels,78,36911,64
3333,11/06/2018,Bacon,28,23550,34
3334,12/04/2023,Cheese,80,41189,99
3335,05/08/2022,Shirt,34,22253,51
3336,04/03/2022,Computer,39,35407,89
3337,31/03/2020,Keyboard,62,34669,95
3338,30/05/2020,Bike,84,21067,94
3339,22/05/2020,Mouse,83,20297,23
3340,09/06/2018,Towels,51,4454,02
3341,01/05/2024,Gloves,93,20770,92
3342,12/08/2024,Ball,4,11249,35
3343,29/08/2023,Gloves,58,2411,00
3344,11/04/2021,Salad,69,6797,12
3345,10/11/2019,Salad,45,5635,09
3346,01/06/2022,Chicken,27,1715,76
3347,14/08/2018,Car,36,27369,23
3348,16/05/2023,Towels,82,15194,66
3349,20/12/2018,Shoes,23,2174,46
3350,19/03/2019,Computer,100,38380,39
3351,06/04/2021,Hat,75,41080,04
3352,15/07/2021,Shoes,62,28711,06
3353,17/08/2024,Cheese,51,18741,48
3354,03/07/2024,Computer,3,4419,04
3355,06/02/2018,Mouse,56,30787,68
3356,06/10/2021,Fish,11,34379,43
3357,08/11/2019,Fish,77,45740,52
3358,21/05/2019,Chair,52,2687,00
3359,06/10/2019,Hat,2,8812,58
3360,20/07/2020,Computer,13,36123,62
3361,30/05/2018,Shirt,80,4719,26
3362,17/01/2021,Shirt,68,7836,39
3363,12/05/2022,Table,11,23177,04
3364,01/03/2021,Ball,14,37544,56
3365,10/06/2023,Pizza,99,24841,23
3366,01/09/2023,Sausages,39,864,42
3367,26/12/2024,Pants,67,9756,83
3368,13/07/2024,Hat,10,12703,92
3369,17/05/2021,Computer,88,31021,67
3370,17/12/2021,Tuna,91,41565,96
3371,10/05/2022,Tuna,20,18924,02
3372,20/11/2024,Table,23,19072,54
3373,11/06/2018,Soap,100,36363,85
3374,03/01/2022,Salad,94,28264,04
3375,02/02/2022,Bacon,96,24295,33
3376,21/09/2022,Sausages,87,1203,75
3377,27/05/2021,Keyboard,55,47427,02
3378,02/09/2020,Tuna,74,8477,31
3379,27/04/2020,Chair,31,37297,20
3380,01/02/2021,Car,3,42279,32
3381,07/05/2018,Sausages,42,1338,26
3382,05/03/2018,Table,83,21989,47
3383,22/09/2020,Salad,23,44316,45
3384,02/04/2018,Mouse,83,22821,53
3385,19/11/2018,Mouse,90,46222,39
3386,31/03/2022,Cheese,49,21457,08
3387,05/04/2018,Salad,80,30797,83
3388,02/03/2022,Cheese,78,20513,64
3389,27/12/2021,Chair,61,1190,91
3390,10/08/2020,Soap,59,4326,34
3391,23/09/2022,Sausages,45,8020,70
3392,24/07/2020,Keyboard,62,2266,54
3393,07/06/2019,Chair,54,730,36
3394,17/02/2023,Ball,48,22792,61
3395,11/04/2022,Pizza,5,18627,38
3396,01/07/2024,Bacon,59,12979,62
3397,05/04/2023,Chicken,97,6234,45
3398,12/03/2022,Shirt,26,25333,92
3399,19/08/2020,Shirt,18,18082,70
3400,12/07/2023,Shirt,4,24635,41
3401,21/07/2023,Gloves,94,25409,38
3402,10/08/2019,Chips,42,6314,42
3403,10/10/2024,Table,96,1214,83
3404,15/12/2021,Chicken,89,31262,00
3405,30/09/2019,Car,61,33963,42
3406,20/05/2020,Shirt,33,9297,24
3407,12/06/2019,Pants,6,8923,54
3408,08/07/2020,Fish,5,24735,55
3409,24/03/2024,Chips,60,25761,42
3410,01/06/2023,Keyboard,38,43871,59
3411,19/04/2023,Towels,40,37869,67
3412,28/02/2022,Sausages,28,34670,92
3413,10/01/2024,Pants,44,1926,21
3414,22/03/2018,Pizza,50,22985,40
3415,08/11/2023,Fish,46,10867,42
3416,28/07/2018,Gloves,16,35486,61
3417,08/02/2018,Shoes,45,4825,54
3418,23/07/2018,Soap,24,49107,80
3419,30/03/2021,Bacon,18,4470,79
3420,01/03/2020,Hat,56,12245,73
3421,17/02/2023,Chair,70,30991,58
3422,02/02/2022,Shirt,25,38053,96
3423,27/08/2024,Chips,42,40530,83
3424,27/01/2021,Keyboard,74,49235,87
3425,17/01/2023,Keyboard,63,15983,86
3426,01/11/2018,Table,54,42672,72
3427,10/03/2021,Bike,31,9623,83
3428,26/04/2018,Table,88,275,02
3429,16/11/2019,Cheese,6,44838,67
3430,08/07/2020,Soap,60,15229,67
3431,29/12/2024,Tuna,96,4591,54
3432,16/03/2022,Towels,96,31141,48
3433,03/11/2023,Pants,89,4503,53
3434,04/12/2019,Keyboard,11,29777,50
3435,13/06/2018,Hat,78,48582,62
3436,26/07/2021,Gloves,14,37068,25
3437,19/03/2023,Chips,59,35814,27
3438,23/12/2019,Shoes,52,41263,98
3439,03/05/2021,Hat,50,30996,71
3440,25/03/2024,Shirt,65,336,22
3441,20/01/2021,Fish,2,35630,30
3442,19/02/2018,Bacon,66,30893,38
3443,26/07/2023,Pants,34,12163,87
3444,24/06/2023,Salad,53,22806,67
3445,21/07/2019,Fish,68,15286,53
3446,14/02/2024,Mouse,29,28646,88
3447,28/09/2023,Sausages,80,47141,16
3448,02/08/2019,Pizza,48,4334,91
3449,23/12/2019,Salad,52,20724,36
3450,20/04/2019,Gloves,3,49792,11
3451,27/07/2024,Pizza,88,32407,96
3452,17/07/2019,Fish,18,1900,64
3453,05/03/2020,Chair,80,10928,62
3454,06/11/2022,Car,20,41595,01
3455,14/05/2020,Cheese,93,9976,15
3456,07/07/2018,Computer,51,13159,37
3457,19/07/2020,Pizza,77,24104,32
3458,16/01/2021,Towels,71,39094,80
3459,25/12/2019,Soap,78,39095,33
3460,25/06/2024,Soap,5,4066,59
3461,28/12/2022,Pants,2,30431,58
3462,17/04/2022,Towels,91,23066,43
3463,25/05/2018,Salad,41,30392,59
3464,08/09/2019,Chair,64,13955,82
3465,10/04/2024,Computer,1,24556,21
3466,11/04/2021,Tuna,13,27420,54
3467,19/01/2018,Chips,7,18527,94
3468,28/02/2021,Ball,98,18652,65
3469,14/01/2023,Keyboard,55,43674,07
3470,07/01/2023,Chair,43,43629,50
3471,03/07/2023,Gloves,3,47216,76
3472,06/06/2020,Cheese,15,23851,18
3473,14/02/2019,Car,60,15848,80
3474,27/10/2023,Car,100,45176,81
3475,03/09/2023,Table,17,22364,91
3476,28/08/2023,Mouse,98,7101,05
3477,18/12/2023,Table,65,31453,38
3478,11/07/2022,Sausages,59,29521,62
3479,30/05/2021,Pizza,9,16933,24
3480,18/05/2020,Car,84,46460,77
3481,02/07/2021,Chair,9,47517,93
3482,27/06/2021,Cheese,26,35728,76
3483,30/06/2019,Gloves,95,45595,38
3484,06/11/2020,Keyboard,77,19241,64
3485,02/10/2020,Towels,20,34210,18
3486,25/04/2024,Chicken,94,43286,63
3487,28/02/2021,Fish,27,41233,70
3488,06/12/2018,Shoes,17,35409,44
3489,08/04/2018,Tuna,27,33513,63
3490,04/11/2023,Chips,32,21780,87
3491,30/11/2019,Hat,6,33028,13
3492,23/05/2019,Keyboard,82,8803,11
3493,17/08/2021,Shirt,95,10221,77
3494,03/11/2024,Mouse,26,44314,02
3495,21/12/2023,Hat,55,40710,53
3496,22/11/2022,Computer,67,4584,38
3497,14/06/2019,Shirt,15,29147,86
3498,10/02/2023,Chips,46,43146,89
3499,03/07/2024,Gloves,68,15635,03
3500,17/07/2021,Gloves,79,28523,63
3501,09/07/2021,Chair,5,14987,85
3502,28/11/2020,Soap,68,25321,93
3503,11/11/2018,Cheese,87,1192,17
3504,13/12/2023,Pizza,5,22060,60
3505,17/06/2024,Bacon,27,45978,78
3506,01/05/2021,Mouse,58,28237,76
3507,28/05/2024,Shirt,39,27670,83
3508,18/12/2018,Towels,64,32328,41
3509,16/06/2018,Fish,5,11998,47
3510,11/08/2023,Fish,14,3970,55
3511,13/12/2023,Pizza,34,5172,50
3512,20/12/2018,Fish,7,46753,27
3513,03/01/2021,Towels,31,39064,62
3514,15/03/2023,Mouse,89,40186,35
3515,29/06/2024,Chicken,61,49327,17
3516,18/04/2020,Cheese,62,20828,39
3517,11/09/2021,Car,94,8635,04
3518,12/06/2022,Mouse,9,22214,64
3519,09/11/2021,Ball,30,7011,82
3520,22/11/2020,Sausages,60,29464,21
3521,25/12/2023,Shoes,27,45024,74
3522,22/07/2021,Chips,30,47183,41
3523,27/04/2020,Hat,43,28553,63
3524,21/06/2022,Chips,55,23024,51
3525,22/01/2018,Bacon,43,26076,62
3526,28/06/2020,Salad,33,21316,92
3527,11/09/2020,Shirt,83,36846,95
3528,04/12/2019,Chair,84,20850,38
3529,26/12/2020,Pizza,2,9545,02
3530,20/03/2022,Gloves,21,7610,24
3531,09/11/2022,Mouse,35,31400,03
3532,24/02/2022,Table,98,42483,76
3533,08/05/2018,Tuna,87,27437,83
3534,23/03/2023,Gloves,12,12985,68
3535,28/10/2019,Chicken,56,19575,55
3536,01/02/2022,Computer,98,15897,91
3537,21/01/2020,Salad,79,34144,43
3538,12/10/2023,Soap,85,11439,83
3539,24/07/2023,Pants,81,30767,32
3540,10/07/2023,Tuna,99,16660,12
3541,21/07/2021,Soap,10,40840,78
3542,14/09/2024,Hat,36,27624,91
3543,28/01/2021,Bike,64,32967,28
3544,06/08/2018,Bacon,86,23651,20
3545,09/08/2024,Table,59,10796,43
3546,04/05/2023,Shoes,83,12426,88
3547,22/03/2023,Salad,96,28640,94
3548,23/03/2024,Shoes,64,18664,08
3549,07/04/2021,Mouse,83,39684,41
3550,21/10/2020,Cheese,15,18184,98
3551,06/02/2022,Towels,16,3829,24
3552,11/03/2021,Car,76,35257,23
3553,28/06/2019,Mouse,35,28607,34
3554,03/04/2024,Keyboard,62,8600,43
3555,24/05/2023,Cheese,98,49458,68
3556,28/08/2022,Fish,41,46938,58
3557,16/05/2019,Table,57,31165,36
3558,01/12/2024,Shirt,1,6688,92
3559,06/05/2023,Fish,79,44493,83
3560,12/12/2020,Mouse,95,36485,08
3561,25/04/2023,Keyboard,14,16148,30
3562,21/06/2022,Hat,90,33598,84
3563,05/08/2020,Shoes,34,6521,23
3564,18/03/2021,Salad,16,13115,46
3565,29/06/2022,Computer,39,35795,90
3566,06/06/2018,Computer,48,24463,05
3567,30/01/2021,Car,50,12434,66
3568,31/03/2023,Fish,79,18882,90
3569,03/01/2018,Pants,72,4048,60
3570,25/12/2018,Pants,15,44326,07
3571,27/01/2022,Cheese,69,23671,87
3572,14/09/2023,Chips,28,19563,95
3573,09/09/2022,Cheese,70,48025,53
3574,25/12/2018,Soap,46,36784,32
3575,09/11/2020,Shoes,40,35348,56
3576,31/12/2023,Bike,9,39644,69
3577,12/11/2018,Shoes,66,40632,75
3578,06/04/2019,Pants,44,16368,67
3579,11/08/2022,Keyboard,90,27363,61
3580,01/08/2020,Hat,2,5318,84
3581,25/12/2022,Chair,38,20570,46
3582,06/11/2020,Chair,54,23300,32
3583,31/03/2023,Soap,36,37615,70
3584,10/09/2023,Hat,76,2192,38
3585,07/06/2018,Salad,27,31800,58
3586,08/03/2020,Shirt,88,46031,03
3587,18/08/2024,Pants,71,11246,55
3588,22/06/2020,Towels,38,35399,37
3589,23/03/2024,Mouse,85,21711,97
3590,18/10/2018,Car,37,48252,39
3591,28/12/2019,Pants,28,6970,77
3592,01/12/2024,Chips,64,36614,02
3593,02/07/2023,Keyboard,22,11551,22
3594,30/01/2018,Mouse,33,13145,99
3595,10/03/2018,Gloves,36,8956,42
3596,20/01/2018,Pizza,53,4792,69
3597,21/11/2019,Hat,70,6561,24
3598,08/02/2019,Gloves,54,48862,35
3599,10/05/2019,Salad,11,142,18
3600,02/05/2022,Computer,5,33524,05
3601,28/04/2023,Tuna,90,14340,42
3602,02/06/2018,Chicken,13,32229,06
3603,22/08/2020,Car,57,20190,38
3604,14/08/2021,Salad,93,16216,38
3605,07/11/2024,Shirt,7,23241,41
3606,06/08/2019,Soap,77,33964,30
3607,24/08/2018,Pizza,63,11322,31
3608,09/02/2022,Soap,7,30632,06
3609,20/03/2020,Towels,6,21286,82
3610,01/11/2020,Table,61,18833,44
3611,13/04/2020,Shirt,48,17274,62
3612,23/12/2018,Shoes,22,33219,31
3613,05/11/2023,Towels,40,33861,53
3614,24/04/2022,Chips,11,47226,58
3615,28/12/2020,Computer,59,44500,08
3616,12/12/2023,Fish,8,26829,61
3617,24/12/2022,Pizza,31,9485,38
3618,02/01/2019,Tuna,63,21116,61
